Avg. Session Length,Time on App,Time on Website,Length of Membership
0.6623250185234708,0.6657802654124725,0.8462870158269915,0.1822481806605754
0.6579690740981867,0.6024376104492977,0.6794508788470885,0.6567801470493285
0.7024608773630234,0.5494308972352728,0.5490068344191839,0.4700979330224538
0.4538057364224386,0.5811371294553198,0.5267315426941357,0.3062853131865919
0.6436549010545747,0.6846150387114944,0.3938183606682663,0.2627910997473052
0.6066908050910174,0.5051848347408117,0.5763434494984532,0.2251431373490776
0.7460135556574272,0.5150392563350814,0.63251157771571,0.6134250187168825
0.347636795537519,0.4170075381040534,0.4995815337681772,0.360603493600546
0.6631498850241115,0.5678261543162657,0.4368802560483793,0.4138976403028355
0.4378940600746679,0.4442996689423955,0.6018949127633313,0.3482850813569302
0.313002896967844,0.561248509516793,0.4775482336899825,0.4726747695088583
0.4710273866474281,0.6238863101706216,0.4273675272394461,0.7450690507449689
0.3780887630107514,0.6248902560853624,0.671114070884542,0.7167230081924334
0.4581439649588201,0.4970119067360488,0.6342647278084748,0.4397742087408122
0.7033334883084725,0.6154241911933818,0.2512450229611174,0.4309723652528788
0.5649891885172771,0.6865337066083854,0.7981532020473079,0.6470049049940788
0.5407723162285913,0.5222768224522403,0.5522541168851873,0.6723010360228886
0.4060850042768891,0.5603249713688669,0.4990880911500071,0.396920754913905
0.6213466945438668,0.5335299036110184,0.0941234651393196,0.3711675895620304
0.6153999761202824,0.465061305392753,0.850516397061658,0.5012180378284152
0.3379916642326988,0.5944339365154419,0.6924369124469747,0.5381771397541931
0.5131015545523638,0.4623110982156215,0.4917692524040626,0.3309664307102419
0.3530075898436191,0.7456370351544448,0.4866697393684021,0.3143322438439359
0.4192562782807618,0.524398263132986,0.7149851189692713,0.4904651056644183
0.4837018436784053,0.6944349160380032,0.8149598989185787,0.3833274185280252
0.6256115121921066,0.5674052101593035,0.8120367173475689,0.4313418283218433
0.657963122784154,0.7674535546343508,0.713555670468847,0.4491668279276276
0.5926377551828708,0.513020925511618,0.4860505379091311,0.3777148236131296
0.4181505996533987,0.3812156448802921,0.7123449063156011,0.4265230589345488
0.6675546728500024,0.4496324987139648,0.4802754860721316,0.3205502211822512
0.6141839580617647,0.3677255634022331,0.3704684081060145,0.3778959957263413
0.2763710741224461,0.6499220292704366,0.4327164745076715,0.5062238666677231
0.4131190657873445,0.4739223744768763,0.5110587473339079,0.4459531274684778
0.6981045856802135,0.6639398006789647,0.4428178384648911,0.2937253218184524
0.4646891930281089,0.4919735745233851,0.6581245265769988,0.489404622886164
0.4958608795724784,0.6510143074639583,0.5118241372588486,0.5383724204717187
0.7057536332818941,0.6279104978907095,0.511103629777991,0.6103465501471931
0.511614449978671,0.4316978409222283,0.6064262836026408,0.6508603773540338
0.6595062858809921,0.6890157417953939,0.5953823702707544,0.5304278595809916
0.5233915320962783,0.2920575612226774,0.3324583949899908,0.3945975696389758
0.7835192008948608,0.3238695788360082,0.5306159659248904,0.443177234343304
0.5624255936880767,0.4756783443662384,0.4325419913140749,0.4649945541408856
0.5705039234926952,0.6095218477830615,0.7219301007088212,0.5258939175357025
0.5982974240115952,0.5105414313350651,0.3198970382139015,0.4414473299653095
0.5790576800081091,0.6338775999427324,0.3590456645967004,0.368899027238196
0.4726589524801632,0.5153027486056425,0.295899354128105,0.2840575805806241
0.43436364727589,0.3576769670321558,0.634884750119002,0.247142817971067
0.4163155555237754,0.3617557285996005,0.3579502561309349,0.6793092411376779
0.7824908849971921,0.4815924089356462,0.537882219693695,0.4970284192849095
0.7335846995514075,0.6682099814330598,0.4016197098222225,0.5295239733186528
0.688826014640104,0.0242032274436476,0.3271711895033879,0.2980021008291104
0.7370680429512948,0.8631157587399614,0.5925383785406213,0.5723726455382852
0.9078648664543848,0.433777533510381,0.4469064899379731,0.5651093345657504
0.3601578412985571,0.4962831247472117,0.384804333606489,0.3194550858545175
0.5932689226495631,0.5284556022239209,0.4301600035924835,0.6677399497616328
0.4487157120527083,0.6533847744454293,0.6181564063791933,0.406201158454971
0.3003818207605677,0.3379800182629677,0.8007091922104825,0.1742010633971434
0.6083755603807797,0.3947395400253404,0.4751879680763204,0.5648628234527111
0.4375319489848879,0.6874504140745226,0.5499662469818096,0.4664515793532223
0.7122213751616204,0.4596193538094288,0.3046101665021368,0.588210901594921
0.3446028269066223,0.4723660103453055,0.3724458204597098,0.728028340371268
0.5466440713709595,0.4878328269857197,0.6601741983882521,0.2886355351568693
0.7622330680597074,0.4336007511356234,0.7207983772748188,0.5283545621282439
0.7841439612919459,0.4858629350833301,0.4760878695895858,0.573885120389527
0.5483793972131359,0.6683039148324623,0.6981373926326455,0.5388075846672197
0.6838743895823187,0.4351958167404852,0.8483719931944442,0.3257367747145848
0.7491727158532893,0.721407250837425,0.3272601783890154,0.7062965798195897
0.5604732330793798,0.4102253333854395,0.6202998179807455,0.3493706014650857
0.6180512482687179,0.5179507632083715,0.7970000395972008,0.5079652234901776
0.5044317257526698,0.5252074741140516,0.5139291248874001,0.4783689748450427
0.4976184007335122,0.4724000094352005,0.2388276499880088,0.5794088229995242
0.3623064103044591,0.39301565263736,0.5508007614778476,0.3598691261410802
0.7520528628785375,0.5951894924989689,0.5943989873104112,0.5619374925139167
0.4518937974752202,0.4534178677123739,0.4408626530156398,0.4137775874537943
0.3561214122543701,0.4190731325534602,0.569903092267924,0.3919144413193866
0.7274300813229821,0.3336237556976884,0.7212470170943099,0.358084028398008
0.4156072843239906,0.6072541843446884,0.4554862887250888,0.4902457575589587
0.6718837855439634,0.5705401075747962,0.719362578953791,0.1293556684428991
0.5736246602728938,0.5866994179540119,0.4803936698562827,0.3106342035861042
0.382684435631857,0.6220544916888133,0.2668208763010344,0.7729776689333467
0.7282159659627032,0.4811877918798151,0.4759362550232007,0.477572964766446
0.5292537300137647,0.4921798124130514,0.6278883168766027,0.3685424534419331
0.6883109412914452,0.4658348808713832,0.4174867114336393,0.6588144992308488
0.5916430931092949,0.4121289995664352,0.515284313630441,0.5463240607946792
0.6064516059162885,0.3061564679903692,0.5123580223415711,0.2923430534342217
0.9229921833368344,0.5465079435779883,0.7016387804841706,0.5635457192861403
0.6166607919425449,0.5599048151774715,0.5392218460793474,0.3961252296617905
0.6211670100006117,0.4122102531289693,0.6174629800620792,0.7492810010396217
0.5102022434757716,0.3073790269189822,0.2659542472664773,0.4241718923882049
0.7046451557443199,0.6982897325551827,0.2487939495237441,0.529199324736496
0.2178289403720699,0.4869752236317985,0.3547176618554992,0.6247700719524167
0.550896545689314,0.6905347167433844,0.5607919642279962,0.7719327878901178
0.6090486572191853,0.6726486108950847,0.6629252001723698,0.4623657206147543
0.302573763881548,0.7358402761635847,0.7913141412522524,0.2969050907174497
0.6446888995140743,0.6042406103438249,0.5300997334880693,0.5929234256009357
0.3767335490930783,0.4318272116157395,0.4547326952854664,0.6636489835477153
0.1576960635167932,0.4295157350464165,0.5212321518650151,0.5724527478384918
0.3668512071645118,0.6527941209923307,0.4987034435987052,0.6465427389777771
0.5636105475195414,0.8082849227941289,0.6347406318167517,0.8578158248581862
0.3000210124591191,0.617558034986206,0.9335440896381132,0.5233645403781835
0.5622381850438085,0.8402119382377171,0.8338854638285182,0.7077595934288622
0.5829492163991432,0.6299061361580018,0.2805105145239377,0.5127092765544774
0.3084152929603077,0.7357648165489199,0.397934611397079,0.6162026435842097
0.5970367814260262,0.6013007650307765,0.4275805881871806,0.462312908898868
0.7352146221723928,0.6250402856468635,0.7476972312314523,0.3915194237930388
0.5210581475402618,0.8161190798890516,0.6367061873311943,0.6054281732621182
0.5367281534618797,0.6326843127013975,0.2371560920823761,0.560950554617405
0.6010656958956986,0.4117431313634954,0.5413108396904942,0.3082390547195746
0.6067293267078631,0.6459951053976054,0.4131775095753598,0.6581147731105054
0.5077277301495604,0.5860590011724571,0.5774287906796047,0.9216177521331892
0.4542548532592407,0.5718845679997193,0.5172551283485287,0.5036179981924215
0.7302250306844451,0.1464947214948468,0.6553846852956422,0.7180630564882533
0.5654259439055487,0.3936002214570784,0.5703345231644628,0.5634968950863098
0.6444388904809957,0.5188503721644919,0.6812245188368209,0.5729780453530291
0.7841235703964484,0.533425031702677,0.6109420241093684,0.6557490927556402
0.5574258266471341,0.5479733704375653,0.529973604269796,0.8373338487198462
0.775370916688674,0.2764713960283478,0.3682951144676041,0.6203039476241202
0.6647556542397481,0.5141780575618218,0.715911271415635,0.396846664783082
0.3699053599913409,0.3397843175237873,0.4403010122815081,0.2566000863064538
0.2898365133865761,0.2407490617847623,0.6779475790535203,0.596501038700611
0.5900605938333578,0.7316203387132305,0.6652277014170958,0.3756245894550447
0.677145727727523,0.6720396639805784,0.7783593851485824,0.4518154651076632
0.4353001874106965,0.3743234744254482,0.5671243395405394,0.4862521211226328
0.3910821594803622,0.5850785889052796,0.5447338542495661,0.4238263098758668
0.5363979687386404,0.1660656792775865,0.4235763682863007,0.7232018854779534
0.4844380308937932,0.500150861715003,0.5233966607115992,0.1854791233072626
0.4386599858261597,0.4227446615242278,0.6183466116088079,0.3772282442863016
0.5501104052001917,0.5168109254697626,0.4926319705133464,0.4351623407605413
0.4902635924685219,0.4581889412760012,0.5930677169573411,0.3989484614346645
0.1453116083038779,0.4615284695688633,0.3386315036926675,0.1821364955922629
0.4953346091293733,0.5027048318870206,0.4040524950690267,0.4764452666779941
0.6331775526975605,0.5908368989769841,0.3048870452621166,0.3705601901475979
0.3093129669992986,0.6151743655791269,0.5219574921835282,0.6406465018411756
0.3017554812651841,0.5344106632862147,0.7538637328376758,0.387477827572168
0.6202855987052196,0.5335518818233453,0.8225192514212152,0.3912805161741194
0.5814215505474998,0.3981483251928168,0.3336792512942654,0.7793066600964831
0.7039847370660901,0.7315117487090281,0.6424777773438191,0.5985618163329676
0.5288130613366828,0.7068699656619717,0.6818017347315655,0.395082240872376
0.3336050877787571,0.3384854089606046,0.2995829988369616,0.6862727940926023
0.5353737416111901,0.4919551980773666,0.4861297002415377,0.4879382610595042
0.6916434127311968,0.0,0.2542222662857343,0.2357371908586415
0.6413249040851632,0.4224772375215793,0.6435575901262309,0.7317105966190274
0.2775417569392768,0.4011286750234342,0.5211456001647212,0.5036164350055696
0.6278736734372883,0.4069318564737281,0.6437999013701381,0.2914436047868307
0.5807198971440899,0.5611754597833056,0.4007968500071577,0.4775616757634836
0.4082979873500463,0.3892234648929713,0.664195529788655,0.6695127194455802
0.4146091257114683,0.7519225760726369,0.5970831565728192,0.4233467350216607
0.3317233376992101,0.7046754159974442,0.3752718336872469,0.4942157313736884
0.7045832184660838,0.2737584683480314,0.5810808645555854,0.2743196610050477
0.6554573447261616,0.4555737172251606,0.3323078085712954,0.4123280810080728
0.7679179900136797,0.4915862279561815,0.6915845166707735,0.2331217334809603
0.4656795704983096,0.3065725586498666,0.2982442004054357,0.5478129534594691
0.5382132154791899,0.5060569827213734,0.3567505801585833,0.6818868062087056
0.6130429409891951,0.6426167945551553,0.4915741255009163,0.3321071785003592
0.5463179632427932,0.4419546058762411,0.324819532137468,0.6313715902892401
0.6006963189648129,0.81433122676755,0.5163179965654763,0.580307320336504
0.5103896308139024,0.5145300218358169,0.3521068157044178,0.1440315395793462
0.3919849086945381,0.4422800315215676,0.3791796783169978,0.6888752727972419
0.5706235792267114,0.7480266230033126,0.3982171404723429,0.7961299243234081
0.3807017956620235,0.6004853539678472,0.2663090184713637,0.469577804525612
0.4243168734884701,0.6798269503485308,0.6464809956882096,0.4098226692112527
0.2477705421291611,0.8252242318287204,0.4531200085282485,0.227765081209488
0.1973600151146985,0.6937704940351708,0.3273296217654708,0.4647242300029001
0.6266357782033802,0.7421832221527709,0.6320196706344126,0.6800774362214066
0.4033904389177669,0.5019123983093678,0.4465375368229463,0.5897412334544261
0.4810924756605024,0.5768590856826206,0.4531077975915165,0.4630206289598766
0.5516341577778361,0.4705694657671497,0.3373724558795121,0.5056816049835452
0.5101714651414682,0.4758269939634145,0.4693153142478117,0.5485521384636588
0.60095625144797,0.660210871596338,0.5790478509064227,0.1937910545900467
0.4316940944444241,0.3555685394820616,0.4384245229306298,0.5597285356723339
0.5055534417597425,0.5417585309119386,0.4443897567204491,0.4177638835675325
0.433614608569159,0.5359227376732876,0.6191776707419638,0.4865729021299864
0.4400239944187936,0.5916409802037184,0.8265804267429422,0.699017786954682
0.7616090338841515,0.7007871131919747,0.5617157797259811,0.5421747925950336
0.3762005740221434,0.2373997217565653,0.682414844504371,0.3529744422811733
0.4188164664295684,0.5530339347076001,0.5187318117898787,0.6213137392365887
0.5738879278777862,0.3892571943093188,0.4698755881371097,0.6729642441695041
0.2038758540376708,0.7210143383975669,0.4961658541644205,0.4983263292113681
0.2650153809821844,0.6371998484538255,0.3368424855883454,0.7110315399033912
0.6764770672721188,0.5056065227206485,0.5873992024460923,0.374573899623321
0.7270012262976584,0.5621500666889059,0.3682844775395368,0.6650476494197025
0.5400034329011234,0.5021966076276649,0.4806244745039532,0.5023965800347725
0.3868414299242193,0.5136384681532968,0.2093589212206739,0.6132582577965824
0.6602069394543797,0.7240159389911429,0.4071089269531223,0.6343356830445565
0.461625064972849,0.4882412308798682,0.4828110539694865,0.2874157134433644
0.7623390690018628,0.6567369513395118,0.1795394801449115,0.4543803982998947
0.9577090813396651,0.4868690268397315,0.4872991111016818,0.4729308632280816
0.4350866854460617,0.8008419612933089,0.576708065040406,0.7170007518617039
0.4753145999178096,0.5692694801054106,0.5382968778971859,0.5580472857954349
0.4321849495259151,0.7011156085862469,0.4442556690743062,0.3343925095360889
0.1942979126734059,0.5051104876176751,0.4943409109146417,0.1224575596019947
0.3456816471869528,0.87324373602918,0.4695217728973322,0.4050327001247061
0.7271194881014766,0.4137672999782495,0.782872229756765,0.274300114749718
0.7224094088695034,0.7870502725948472,0.4608900530381312,0.4284335511330767
0.5414938156630544,0.5248490232583136,0.2264266609501879,0.5491814140125035
0.4723236255326783,0.4675107767698798,0.5574872935200155,0.3787224744849695
0.4044394177731227,0.6001879593754436,0.6183276305839946,0.4523765163155322
0.2896134228351092,0.6554540533726074,0.649343712698073,0.4735230288629425
0.5961907577410432,0.4765352007861236,0.3507266876970991,0.5602694915790937
0.4895614940098438,0.3879994598974188,0.1421532949818029,0.3464783929888848
0.5011933125573673,0.502222894911291,0.4761129711469953,0.4813046693526123
0.6004142460787945,0.519492480764951,0.4223176171075904,0.551341996481579
0.5564342052446802,0.7590090834984433,0.8271775855693004,0.4173647842722605
0.4536451987897223,0.4894480741524687,0.4967769964240851,0.0799085451750787
0.7606611186899039,0.4189996951563715,0.4236443232078626,0.3339607950030085
0.3854137445173391,0.6372348933101641,0.431894997462237,0.1306508514060734
0.6680271914653533,0.3740570494934272,0.6628501986814088,0.4179919427470372
0.4834634072337733,0.6769096308424418,0.4183247622921238,0.5777013924347691
0.5902322683733674,0.3552670266279583,0.8080040460315026,0.510962380902421
0.672543750476466,0.475896627314792,0.5764634162835858,0.2730354536650848
0.3212207804754996,0.6808301058632755,0.6361806545183741,0.4119037893645522
0.4922652203646196,0.5957307591314598,0.4517801757769497,0.4909071591627453
0.4253470465916091,0.4383685833417183,0.3059978000843211,0.5415069320091866
0.5885645182471064,0.3321561849975054,0.3040887487120516,0.4695886654402035
0.523690318838157,0.6793045902957318,0.50419070320575,0.6539386396593622
0.5538084745077247,0.2021460415446796,0.4863410536851367,0.5316221903213941
0.3960252875036723,0.2325425705609995,0.5364341954616894,0.4907998296899615
0.6750395295134419,0.729859269843679,0.5437164784767727,0.3325983931883258
0.5614258153888612,0.5737054265241404,0.3693445112720139,0.4197438656497903
0.633415730226794,0.3473136014697229,0.3445008676808658,0.5157729361953289
0.8050094160153263,0.5903434045916152,0.6170200149438507,0.4299907447991246
0.481303309383235,0.4859341900000229,0.5317889560485005,0.4567320946898398
0.5832336954671122,0.6457352427984477,0.268730119589196,0.4447483502104847
0.6272522209867297,0.3721557657485481,0.6252357232738568,0.5049670456267311
0.4506862089241767,0.3741868547338494,0.5717384737848352,0.7698086646370762
0.60830627942868,0.518027613500484,0.3261035115172674,0.6423519231184712
0.2292628476724951,0.4066434491735546,0.7838778083293283,0.4237114971521938
0.5187247178025514,0.4590113394034332,0.4981020989398148,0.4517158040556242
0.6083136243424674,0.551521398404343,0.4368971325368704,0.7792324351347634
0.2321378818433928,0.4875388048251177,0.4408765914646437,0.5545030201623752
0.6732888429170147,0.1220964353845648,0.4926842142341314,0.3905921842001075
0.6649327459019139,0.5292269615842811,0.4575688821651775,0.3733055956833039
0.7514247440663251,0.6266200194046876,0.9298160975629122,0.5731009920246083
0.3590652814301558,0.5619677944097523,0.5043338670232735,0.5263235372795421
0.4306735462746918,0.5232937349964635,0.53937611525095,0.384770774429329
0.4056909528296986,0.4872210623272914,0.2823858599018853,0.6105653430030892
0.2415021472012792,0.7207913365039957,0.5702089322805994,0.6547892464799081
0.6154594595242591,0.7168300493231243,0.5568753831146838,0.400685560034019
0.5104140317128838,0.611580601552933,0.6388850020978873,0.0
0.5002795913461933,0.7066234413296362,0.3296072440942037,0.2335402895414858
0.2615645257787715,0.7189487369306187,0.5019175855182203,0.3002275062562592
0.6414895306256607,0.3997396876629164,0.546100754158684,0.6703329923217308
0.5910795467419527,0.6175201191864745,0.3854959196125085,0.4058056618075289
0.5551774978561195,0.5224219027817336,0.4789900563995308,0.4928963385963442
0.8930721631242573,0.5142981575743588,0.3571953648562731,0.5608268832622291
0.3544785756131814,0.269261384191072,0.4951155396777764,0.4841867993349796
0.4853338331050096,0.5807370430486929,0.5679398616415714,0.6259589500707768
0.5882398988383537,0.7377374954734115,0.5385263045131836,0.5711914145820151
0.2693896963883402,0.4799558536395256,0.7885347843691175,0.4996993572416255
0.6498821371895778,0.5402666348370362,0.3244791011909518,0.4136266825826834
0.5481607056917035,0.496723512186275,0.6147700030535033,0.6388978772432522
0.407866645010392,0.7887293445681658,0.670326155191451,0.6813277942388487
0.5412109575855233,0.6623850913695535,0.4290588710410929,0.6499854820774356
0.3312038126140777,0.4901447927823006,0.7649814769677272,0.7145925791578475
0.595751757373348,0.6915640992861865,0.3171685779154893,0.3993873016301988
0.6147103122093132,0.4551271296715555,0.373528097780496,0.4947270317667105
0.4192858322958264,0.650754376550873,0.6638877998978927,0.65318856642937
0.3831173281418971,0.334045974647652,0.6236172811623044,0.4110819922722815
0.7995108632524461,0.5449280580676026,0.389877906965566,0.6192221944680779
0.6088446005642965,0.4598491606740709,0.4457130197044696,0.3860098923178084
0.4386721919984495,0.8126985272821325,0.7335188709237981,0.5265563558656899
0.4729422106002356,0.5212045898286357,0.4466681529073071,0.5766235028556315
0.4284232300474482,0.5972318408009054,0.6290510828397107,0.6605286754050799
0.6428905202556328,0.51511789358082,0.4811567350534158,0.5058172291633726
0.5807405438915945,0.3202670518514263,0.6774322594208577,0.4108136065930647
0.3801980287392306,0.7413354898373761,0.3609369675412921,0.2989401170917869
0.3241124336188834,0.5772905260906702,0.518855741100122,0.558045903795726
0.6390822645169756,0.5372547638372305,0.5511722439903988,0.556256174370752
0.3144145881175015,0.6349372069662962,0.3698066794434442,0.3446551485423384
0.46307796578294,0.2729428675113099,0.4621618143121138,0.6795959059627293
0.4346548475212008,0.4684876459299572,0.6889475097235556,0.4053424963106964
0.4773102507553339,0.5600828945176533,0.4400537329685665,0.5452172286816687
0.375326797975382,0.554504714788147,0.6241881805005001,0.5189794046846014
0.5244297820012784,0.6165864535673637,0.5611895981757815,0.3809098545397172
0.3221652222048243,0.4366189682169652,0.4400693313860255,0.4401911009085406
0.7814408567637265,0.4684875151901602,0.6190811053801291,0.4348839515884925
0.2313973290983781,0.5815950683814219,0.3697374403419609,0.5741096229979429
0.9399154454659744,0.3598327421016749,0.2711374690127375,0.8786237650241789
0.6566453112355495,0.5316297176720581,0.092431369806655,0.7851754661311128
0.351228063463405,0.5501299552872079,0.5600557706281188,0.464754539075957
0.6299866154599068,0.4070980509579536,0.2594040535562278,0.5630850423125844
0.6939572685072957,0.4659001433415088,0.6287247106196121,0.51236987912627
0.6105498480208675,0.5631660350214398,0.5522149849213571,0.3400293062395669
0.5217917938053533,0.4068698941736322,0.6198132444087356,0.3221100374839982
0.7322123644023621,0.5106101916577095,0.6480681832021551,0.4173767443903439
0.5607840263435593,0.7641831231030769,0.4110983551831433,0.5225886883901956
0.723409883217891,0.498944457698893,0.574633750628406,0.3312438258504219
0.3841422049817229,0.4872384005253278,0.5943597135584593,0.6615834156747439
0.4900785148338906,0.4326459426635807,0.2212406645702715,0.5658507232923407
0.4218753576577736,0.5907318772057366,0.3679799554042482,0.4437507354863682
0.3810082412130695,0.5635283498851105,0.7907979071603499,0.4284921930219377
0.7439486516187008,0.317211327760623,0.4769477555070436,0.4654533617076929
0.4929965984308992,0.4777140305236784,0.5737496917906331,0.4727021538465129
0.5576855825847638,0.3764301130933649,0.7435020225241384,0.5973302591883606
0.3474298404705651,0.5972336552661066,0.5770739047390849,0.406571744878679
0.6579049829931183,0.4648291606127763,0.5210810341229077,0.5175736828114667
0.4021979476697481,0.4349134374573782,0.7032344189612934,0.6821830360015815
